cell,R_pool_s0,R_pool_s1,R_pool_s2,R_pool_s3,R_pool_s4,agg_pool_risk,lambda_idx,lambda_ref,pool_cost,resplit
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,59
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.062857,0.167213,0.366013,0.12198067632850242,72,0.9,47.183990531268584,60
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.057143,0.157377,0.356209,0.11714975845410629,73,0.9,50.80507413427374,61
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.074286,0.193443,0.379085,0.1316425120772947,70,0.9,41.52419592215629,62
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.082857,0.229508,0.379085,0.14009661835748793,68,0.9,35.23047053931524,63
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.062857,0.167213,0.366013,0.12198067632850242,72,0.9,47.183990531268584,64
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.074286,0.193443,0.379085,0.1316425120772947,70,0.9,41.52419592215629,65
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,66
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,67
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.057143,0.157377,0.356209,0.11714975845410629,73,0.9,50.80507413427374,68
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.074286,0.193443,0.379085,0.1316425120772947,70,0.9,41.52419592215629,69
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.062857,0.167213,0.366013,0.12198067632850242,72,0.9,47.183990531268584,70
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.062857,0.167213,0.366013,0.12198067632850242,72,0.9,47.183990531268584,71
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.074286,0.193443,0.379085,0.1316425120772947,70,0.9,41.52419592215629,72
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.062857,0.167213,0.366013,0.12198067632850242,72,0.9,47.183990531268584,73
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.062857,0.167213,0.366013,0.12198067632850242,72,0.9,47.183990531268584,74
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,75
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.057143,0.157377,0.356209,0.11714975845410629,73,0.9,50.80507413427374,76
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,77
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.08,0.203279,0.375817,0.13405797101449277,69,0.9,38.48369122657392,78
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,79
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,80
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.08,0.203279,0.375817,0.13405797101449277,69,0.9,38.48369122657392,81
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.057143,0.157377,0.356209,0.11714975845410629,73,0.9,50.80507413427374,82
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,83
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.074286,0.193443,0.379085,0.1316425120772947,70,0.9,41.52419592215629,84
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.057143,0.157377,0.356209,0.11714975845410629,73,0.9,50.80507413427374,85
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.074286,0.193443,0.379085,0.1316425120772947,70,0.9,41.52419592215629,86
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,87
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.08,0.203279,0.375817,0.13405797101449277,69,0.9,38.48369122657392,88
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,89
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.062857,0.167213,0.366013,0.12198067632850242,72,0.9,47.183990531268584,90
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,91
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.071429,0.180328,0.372549,0.12741545893719808,71,0.9,44.44411982249095,92
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.048571,0.15082,0.359477,0.11473429951690821,74,0.9,53.209287037187295,93
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.082857,0.229508,0.379085,0.14009661835748793,68,0.9,35.23047053931524,94
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.082857,0.229508,0.379085,0.14009661835748793,68,0.9,35.23047053931524,95
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.042857,0.12459,0.346405,0.10628019323671498,77,0.9,62.39713400194253,96
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.062857,0.167213,0.366013,0.12198067632850242,72,0.9,47.183990531268584,97
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.08,0.203279,0.375817,0.13405797101449277,69,0.9,38.48369122657392,98
tabular-spambase/eps_greedy_eps0.25/ts0,0.00346,0.039409,0.062857,0.167213,0.366013,0.12198067632850242,72,0.9,47.183990531268584,99
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.031532,0.078838,0.121212,0.291908,0.10446859903381643,75,0.9,59.92632898155569,0
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,1
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,2
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.103734,0.181818,0.355491,0.13526570048309178,70,0.9,42.70819419637126,3
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,4
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,5
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,6
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.031532,0.078838,0.121212,0.291908,0.10446859903381643,75,0.9,59.92632898155569,7
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,8
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,9
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,10
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,11
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,12
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,13
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.054054,0.103734,0.195286,0.352601,0.14009661835748793,69,0.9,40.366781876220976,14
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,15
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,16
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.103734,0.181818,0.355491,0.13526570048309178,70,0.9,42.70819419637126,17
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,18
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,19
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,20
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,21
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,22
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,23
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.103734,0.181818,0.355491,0.13526570048309178,70,0.9,42.70819419637126,24
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,25
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,26
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,27
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,28
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,29
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,30
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,31
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,32
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,33
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,34
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,35
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,36
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,37
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.103734,0.181818,0.355491,0.13526570048309178,70,0.9,42.70819419637126,38
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,39
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,40
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.054054,0.103734,0.195286,0.352601,0.14009661835748793,69,0.9,40.366781876220976,41
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,42
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,43
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,44
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.054054,0.103734,0.195286,0.352601,0.14009661835748793,69,0.9,40.366781876220976,45
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,46
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,47
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,48
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,49
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,50
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,51
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,52
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,53
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,54
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,55
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.103734,0.181818,0.355491,0.13526570048309178,70,0.9,42.70819419637126,56
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,57
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,58
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.103734,0.181818,0.355491,0.13526570048309178,70,0.9,42.70819419637126,59
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,60
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,61
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,62
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,63
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,64
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,65
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,66
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,67
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.031532,0.078838,0.121212,0.291908,0.10446859903381643,75,0.9,59.92632898155569,68
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,69
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,70
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,71
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,72
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,73
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,74
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,75
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.103734,0.181818,0.355491,0.13526570048309178,70,0.9,42.70819419637126,76
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,77
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.054054,0.103734,0.195286,0.352601,0.14009661835748793,69,0.9,40.366781876220976,78
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,79
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,80
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.103734,0.181818,0.355491,0.13526570048309178,70,0.9,42.70819419637126,81
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,82
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,83
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,84
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,85
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,86
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,87
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,88
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.151515,0.32659,0.1213768115942029,73,0.9,52.39349253537759,89
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.095436,0.16835,0.346821,0.12983091787439613,71,0.9,46.20785176801091,90
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,91
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,92
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,93
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.054054,0.103734,0.195286,0.352601,0.14009661835748793,69,0.9,40.366781876220976,94
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,95
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.091286,0.127946,0.306358,0.11292270531400966,74,0.9,55.89519547978894,96
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,97
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.042793,0.103734,0.181818,0.355491,0.13526570048309178,70,0.9,42.70819419637126,98
tabular-spambase/eps_greedy_eps0.5/ts0,0.009146,0.040541,0.095436,0.154882,0.33526,0.12439613526570048,72,0.9,49.30829170823225,99
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.198895,0.37751,0.1213768115942029,73,0.9,48.69073212235679,0
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.059701,0.243094,0.39759,0.13526570048309178,64,0.9,26.7739252681228,1
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.049751,0.185083,0.361446,0.11473429951690821,74,0.9,50.1560510291969,2
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.229282,0.401606,0.1322463768115942,66,0.9,29.023659412211465,3
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.229282,0.401606,0.1322463768115942,66,0.9,29.023659412211465,4
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.20442,0.381526,0.12318840579710146,72,0.9,36.38670223239195,5
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.059701,0.243094,0.39759,0.13526570048309178,64,0.9,26.7739252681228,6
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.049751,0.171271,0.349398,0.10990338164251208,77,0.9,55.083354264551325,7
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.059701,0.243094,0.39759,0.13526570048309178,64,0.9,26.7739252681228,8
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.209945,0.393574,0.12681159420289856,71,0.9,35.322271340795865,9
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.20442,0.381526,0.12318840579710146,72,0.9,36.38670223239195,10
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.20442,0.381526,0.12318840579710146,72,0.9,36.38670223239195,11
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.20442,0.381526,0.12318840579710146,72,0.9,36.38670223239195,12
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.20442,0.381526,0.12318840579710146,72,0.9,36.38670223239195,13
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.223757,0.401606,0.13103864734299517,68,0.9,30.590499485603797,14
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.198895,0.37751,0.1213768115942029,73,0.9,48.69073212235679,15
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.21547,0.39759,0.1286231884057971,70,0.9,34.15496238309335,16
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.049751,0.185083,0.361446,0.11473429951690821,74,0.9,50.1560510291969,17
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.209945,0.393574,0.12681159420289856,71,0.9,35.322271340795865,18
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.218232,0.401606,0.12983091787439613,69,0.9,33.11738543416988,19
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.198895,0.37751,0.1213768115942029,73,0.9,48.69073212235679,20
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.21547,0.39759,0.1286231884057971,70,0.9,34.15496238309335,21
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.049751,0.185083,0.361446,0.11473429951690821,74,0.9,50.1560510291969,22
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.21547,0.39759,0.1286231884057971,70,0.9,34.15496238309335,23
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.059701,0.243094,0.39759,0.13526570048309178,64,0.9,26.7739252681228,24
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.20442,0.381526,0.12318840579710146,72,0.9,36.38670223239195,25
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.20442,0.381526,0.12318840579710146,72,0.9,36.38670223239195,26
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.20442,0.381526,0.12318840579710146,72,0.9,36.38670223239195,27
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.049751,0.185083,0.361446,0.11473429951690821,74,0.9,50.1560510291969,28
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.049751,0.185083,0.361446,0.11473429951690821,74,0.9,50.1560510291969,29
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.223757,0.401606,0.13103864734299517,68,0.9,30.590499485603797,30
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.049751,0.18232,0.349398,0.11231884057971014,76,0.9,53.47768184144543,31
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.209945,0.393574,0.12681159420289856,71,0.9,35.322271340795865,32
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.20442,0.381526,0.12318840579710146,72,0.9,36.38670223239195,33
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.20442,0.381526,0.12318840579710146,72,0.9,36.38670223239195,34
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.198895,0.37751,0.1213768115942029,73,0.9,48.69073212235679,35
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.223757,0.401606,0.13103864734299517,68,0.9,30.590499485603797,36
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.059701,0.243094,0.39759,0.13526570048309178,64,0.9,26.7739252681228,37
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.059701,0.243094,0.39759,0.13526570048309178,64,0.9,26.7739252681228,38
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.198895,0.37751,0.1213768115942029,73,0.9,48.69073212235679,39
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.049751,0.185083,0.361446,0.11473429951690821,74,0.9,50.1560510291969,40
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.054726,0.20442,0.381526,0.12318840579710146,72,0.9,36.38670223239195,41
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.209945,0.393574,0.12681159420289856,71,0.9,35.322271340795865,42
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.059701,0.243094,0.39759,0.13526570048309178,64,0.9,26.7739252681228,43
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.209945,0.393574,0.12681159420289856,71,0.9,35.322271340795865,44
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.059701,0.243094,0.39759,0.13526570048309178,64,0.9,26.7739252681228,45
tabular-spambase/greedy_entropy/ts0,0.002985,0.038961,0.057214,0.229282,0.401606,0.1322463768115942,66,0.9,29.023659412211465,46
