dataset,policy,scheme,method,violation_frac,wilson_lo,wilson_hi,abstain_rate,mean_risk,mean_cost,cost_ratio_full
tabular-adult,greedy_entropy,uniform,budget_5,0.0,0.0,0.03699480747600191,0.0,0.19610935999999995,5.0,0.35714285714285715
tabular-adult,greedy_entropy,uniform,budget_10,0.0,0.0,0.03699480747600191,0.0,0.17769409000000003,10.0,0.7142857142857143
tabular-adult,greedy_entropy,uniform,budget_20,0.0,0.0,0.03699480747600191,0.0,0.152887,14.0,1.0
tabular-adult,greedy_entropy,uniform,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.17446437,4.29646562,0.30689040142857144
tabular-adult,greedy_entropy,uniform,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.152887,14.0,1.0
tabular-adult,greedy_entropy,inverse_info,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.16500860999999997,29.224746199999995,0.3101903350793724
tabular-adult,greedy_entropy,inverse_info,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.152887,94.215528,1.0
tabular-adult,greedy_entropy,inverse_info,plugin,0.16,0.10095202349473717,0.24420444558894414,0.0,0.17974572,24.52031829,0.2602577177086987
tabular-adult,greedy_entropy,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.16104673999999997,42.12557117,0.4471191964237572
tabular-adult,greedy_entropy,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15632063000000002,56.86732817,0.6035876397147613
tabular-adult,greedy_entropy,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15325433,79.71366551,0.8460777878355678
tabular-adult,greedy_entropy,inverse_info,budget_5,0.0,0.0,0.03699480747600191,0.0,0.19610935999999995,32.53375716000001,0.3453120504721897
tabular-adult,greedy_entropy,inverse_info,budget_10,0.0,0.0,0.03699480747600191,0.0,0.17769409000000003,71.34640538999999,0.7572680098974766
tabular-adult,greedy_entropy,inverse_info,budget_20,0.0,0.0,0.03699480747600191,0.0,0.152887,94.215528,1.0
tabular-adult,greedy_entropy,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.17446437,26.032505529999998,0.27630801506520236
tabular-adult,greedy_entropy,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.152887,94.215528,1.0
tabular-adult,greedy_entropy,random,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.16500860999999997,24.616933650000007,0.3372182691780823
tabular-adult,greedy_entropy,random,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.152887,73.0,1.0
tabular-adult,greedy_entropy,random,plugin,0.16,0.10095202349473717,0.24420444558894414,0.0,0.17974572,20.658030699999998,0.28298672191780816
tabular-adult,greedy_entropy,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.16104673999999997,34.78516832,0.4765091550684931
tabular-adult,greedy_entropy,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15632063000000002,46.341714980000006,0.6348180134246576
tabular-adult,greedy_entropy,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15325433,61.63960686,0.8443781761643836
tabular-adult,greedy_entropy,random,budget_5,0.0,0.0,0.03699480747600191,0.0,0.19610935999999995,25.20464984,0.34526917589041095
tabular-adult,greedy_entropy,random,budget_10,0.0,0.0,0.03699480747600191,0.0,0.17769409000000003,52.29559584999999,0.7163780253424656
tabular-adult,greedy_entropy,random,budget_20,0.0,0.0,0.03699480747600191,0.0,0.152887,73.0,1.0
tabular-adult,greedy_entropy,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.17446437,21.924748150000006,0.30033901575342475
tabular-adult,greedy_entropy,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.152887,73.0,1.0
tabular-adult,greedy_entropy,uniform,cafa_marginal,0.01,0.0017673865655472645,0.0544875247609346,0.0,0.18691152999999996,2.664638830000001,0.19033134500000007
tabular-adult,greedy_entropy,uniform,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.14716216,14.0,1.0
tabular-adult,greedy_entropy,uniform,plugin,0.01,0.0017673865655472645,0.0544875247609346,0.0,0.19251841,2.41311428,0.1723653057142857
tabular-adult,greedy_entropy,uniform,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.15389925000000002,7.0695479300000015,0.5049677092857144
tabular-adult,greedy_entropy,uniform,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.14996806999999998,8.98633051,0.6418807507142857
